id,Movie,Production Company
1704,340027,49389
1705,122134,44916
1706,36960,2873
1707,328032,47
1708,25998,5686
1709,127864,17298
1710,36658,19551
1711,166221,4063
1712,23289,3675
1713,205054,5316
1714,54384,9020
1715,47795,255
1716,66984,3166
1717,61109,33
1718,4443,22123
1719,8071,14679
1720,181533,22213
1721,3580,171
1722,361571,21556
1723,4550,946
1724,11035,11994
1725,44115,43
1726,97365,11800
1727,86186,7928
1728,364324,61239
1729,8342,49181
1730,152737,16280
1731,24062,4
1732,435737,16443
1733,362703,71890
1734,34204,3213
1735,1586,1271
1736,343283,7446
1737,17711,596
1738,21619,3993
1739,39943,5795
1740,43045,17452
1741,315010,10197
1742,77338,3823
1743,177979,13596
1744,43973,54377
1745,152532,13
1746,12780,5551
1747,10394,269
1748,341490,235
1749,126016,6431
1750,415072,14317
1751,5319,1892
1752,11909,6213
1753,49787,7584
1754,82767,65192
1755,58244,53496
1756,7916,6356
1757,189225,1640
1758,44888,306
1759,12454,10100
1760,1259,2452
1761,35026,16804
1762,11046,8411
1763,329865,2575
1764,41478,31715
1765,29382,4945
1766,273202,14599
1767,38654,13721
1768,8272,2361
1769,315837,88981
1770,30535,33729
1771,37055,20639
1772,47144,57301
1773,53459,4800
1774,2300,55527
1775,51581,75224
1776,375742,74925
1777,2080,431
1778,21626,25686
1779,133704,7084
1780,295058,48430
1781,178569,4928
1782,239566,13
1783,53172,7595
1784,10735,67990
1785,339994,27497
1786,227552,6425
1787,7459,6194
1788,35405,95586
1789,103597,10611
1790,228970,43
1791,229702,5225
1792,8014,18367
1793,256836,30600
1794,28425,33
1795,358980,62875
1796,30155,16272
1797,224950,8204
1798,14145,44603
1799,39048,13914
1800,78705,28810
1801,1369,14723
1802,7304,18621
1803,82679,2348
1804,62688,17962
1805,75892,306
1806,12171,18361
1807,41171,56628
1808,381015,91066
1809,11517,5
1810,40709,20500
1811,8916,27
1812,11798,2452
1813,24331,15102
1814,419430,72725
1815,301325,75277
1816,409502,85628
1817,38027,4
1818,5060,10329
1819,15045,1302
1820,91261,5120
1821,16077,10163
1822,403119,63443
1823,4291,1598
1824,29471,3391
1825,50295,4110
1826,96888,24477
1827,54659,3616
1828,7220,827
1829,215741,7699
1830,37451,306
1831,339403,31922
1832,64383,5870
1833,10740,839
1834,8079,2343
1835,9252,29165
1836,114719,23036
1837,391375,76207
1838,67,315
1839,214100,284
1840,24825,4112
1841,25053,9177
1842,40957,5
1843,11979,67988
1844,31128,76057
1845,7549,14714
1846,73501,63967
1847,376501,7579
1848,84284,8659
1849,1902,635
1850,195796,18177
1851,86520,9181
1852,9776,36390
1853,323435,37432
1854,261871,21279
1855,1428,441
1856,296523,51942
1857,1963,822
1858,9966,22039
1859,12205,52024
1860,13823,6194
1861,30127,2429
1862,16164,1811
1863,34482,10067
1864,31548,33
1865,18990,1314
1866,248543,2429
1867,149793,441
1868,20825,3842
1869,329690,1538
1870,182097,76305
1871,25538,30241
1872,428355,49261
1873,6933,763
1874,209251,5444
1875,141138,5798
1876,72710,8073
1877,209406,805
1878,33250,4
1879,36056,51816
1880,45610,8852
1881,121234,5015
1882,50161,4098
1883,30974,9
1884,26955,6596
1885,13610,1632
1886,408024,15614
1887,102197,3467
1888,8340,2440
1889,142061,2785
1890,54022,65327
1891,11496,21001
1892,78373,4714
1893,18919,185
1894,97365,11779
1895,8247,10104
1896,88273,3221
1897,11058,846
1898,106747,11005
1899,337107,5125
1900,10176,6928
1901,46567,1672
1902,44793,12113
1903,10097,3565
1904,133941,3602
1905,31880,18665
1906,26849,441
1907,127762,11793
1908,336265,14066
1909,417678,16322
1910,46982,1931
1911,28739,4560
1912,21544,4189
1913,64720,10936
1914,30163,354
1915,8008,31217
1916,112558,47685
1917,14452,8582
1918,273879,33538
1919,72614,4581
1920,17654,8582
1921,11654,8411
1922,159469,6
1923,17609,76
1924,814,33
1925,10992,6363
1926,84333,71806
1927,42136,13349
1928,169,1885
1929,335970,2608
1930,12477,10342
1931,25353,7801
1932,44001,4
1933,171357,13346
1934,47914,10308
1935,236737,4601
1936,29568,76935
1937,72917,694
1938,296313,14758
1939,184155,6453
1940,60935,33
1941,27599,157
1942,13574,2777
1943,13092,11752
1944,42709,8262
1945,245700,11267
1946,67509,5358
1947,16921,25134
1948,172443,36191
1949,11004,4650
1950,2503,11349
1951,32080,306
1952,345775,73894
1953,17622,11669
1954,36113,1615
1955,84473,9384
1956,16090,4
1957,17566,3343
1958,41994,21205
1959,14159,1569
1960,325385,87695
1961,58166,8658
1962,145247,28004
1963,44746,7710
1964,323675,49968
1965,34588,4887
1966,62978,75848
1967,342213,16675
1968,21193,7961
1969,2110,963
1970,24331,3498
1971,202215,10339
1972,224778,34249
1973,78281,16366
1974,27989,51996
1975,44256,8130
1976,29076,4258
1977,189,14
1978,5060,10265
1979,252773,729
1980,257088,264
1981,11358,13816
1982,180050,13662
1983,27462,1582
1984,78377,7961
1985,159304,17027
1986,47653,930
1987,91076,2152
1988,257088,10289
1989,266102,5056
1990,29290,6175
1991,228339,8342
1992,188765,18485
1993,32559,75430
1994,8064,200
1995,289278,3792
1996,43367,6
1997,124057,7320
1998,200505,491
1999,34899,7753
2000,17927,87390
2001,41787,15117
2002,36657,22969
2003,394403,77429
2004,435366,92805
2005,63472,10478
2006,1723,624
2007,116340,2907
2008,345775,76915
2009,127864,19037
2010,10992,3169
2011,86825,9350
2012,31413,43382
2013,25649,12743
2014,598,346
2015,36375,28205
2016,41078,48669
2017,236808,12630
2018,218425,50838
2019,194,4411
2020,18917,18161
2021,25934,16124
2022,72105,2531
2023,786,7293
2024,63988,925
2025,7299,7405
2026,13912,4
2027,1902,9335
2028,153397,12574
2029,83430,12346
2030,44522,18925
2031,18897,12031
2032,55624,843
2033,41970,4606
2034,24357,4164
2035,35632,17552
2036,5165,2342
2037,9785,158
2038,371462,72130
2039,122677,13981
2040,16820,41
2041,48419,47005
2042,42242,33
2043,103731,10892
2044,56647,7341
2045,41357,6194
2046,53217,174
2047,28677,6548
2048,116350,11244
2049,17566,6194
2050,25862,6194
2051,341689,7217
2052,88359,14391
2053,38285,5051
2054,38955,2521
2055,44470,37356
2056,409447,26727
2057,22387,8411
2058,39276,622
2059,33588,14914
2060,68737,923
2061,140472,4
2062,92393,41427
2063,38783,2166
2064,43821,306
2065,67342,6379
2066,21576,8803
2067,20287,559
2068,65759,79
2069,76198,8930
2070,26125,35002
2071,56943,29223
2072,86828,39420
2073,228290,89156
2074,22897,6452
2075,81895,16677
2076,70670,5746
2077,63498,11428
2078,106851,5996
2079,38269,5695
2080,370755,23437
2081,22855,4811
2082,2486,306
2083,338676,23513
2084,14414,2906
2085,345925,27753
2086,445,850
2087,6978,306
2088,63938,86861
2089,445,6916
2090,13652,11205
2091,1116,19929
2092,9425,6194
2093,13766,13671
2094,13380,2
2095,62670,53009
2096,23750,4264
2097,10780,16368
2098,47795,25513
2099,17241,11073
2100,32484,306
2101,11536,60
2102,10269,60
2103,57575,8411
2104,124994,5906
2105,289225,78037
2106,4191,53
2107,9655,126
2108,43806,4361
2109,47161,6216
2110,64450,23812
2111,278632,5357
2112,143380,10845
2113,409447,5253
2114,26030,1826
2115,26689,4561
2116,27270,13549
2117,623,11352
2118,11351,60
2119,300487,79811
2120,28178,66327
2121,13853,4357
2122,421958,1080
2123,11337,60
2124,81220,3135
2125,18273,68258
2126,85651,1819
2127,270303,26995
2128,65759,28381
2129,2924,11262
2130,1691,3287
2131,19403,12252
2132,116350,7025
2133,106747,11006
2134,10491,763
2135,127094,45867
2136,12432,2683
2137,10710,97
2138,25403,9364
2139,63831,1926
2140,10521,444
2141,51999,5474
2142,46286,11061
2143,6171,13040
2144,74,4
2145,19901,3207
2146,352890,65803
2147,53693,3675
2148,11535,748
2149,40804,3760
2150,14459,8724
2151,336666,51615
2152,401060,12142
2153,63493,21897
2154,33556,69952
2155,352197,63627
2156,71670,1631
2157,27621,3213
2158,12525,12
2159,358982,62877
2160,406449,72421
2161,244539,11461
2162,45489,22221
2163,242076,20659
2164,186630,1399
2165,155011,6246
2166,10539,2
2167,7515,68096
2168,70057,7908
2169,6972,7888
2170,383538,64949
2171,43915,306
2172,109018,8411
2173,9948,5391
2174,64383,7089
2175,117999,6194
2176,13185,6361
2177,185291,12274
2178,742,448
2179,34995,59398
2180,48205,223
2181,36992,37040
2182,17044,12918
2183,33613,5747
2184,48202,14047
2185,18446,6194
2186,320910,12466
2187,13486,3299
2188,214756,33
2189,157843,6692
2190,108726,14526
2191,319396,46547
2192,18897,12033
2193,399798,77476
2194,63876,643
2195,16523,79
2196,31275,92615
2197,55534,73209
2198,8342,7466
2199,92988,46296
2200,18776,6194
2201,42580,9195
2202,362579,16238
2203,26298,4483
2204,367882,1633
2205,12767,9195
2206,8897,11777
2207,183825,6194
2208,11373,2441
2209,72105,8789
2210,248376,25619
2211,36658,306
2212,44566,7142
2213,133523,7254
2214,31880,3478
2215,302699,33
2216,29204,441
2217,21968,79635
2218,40217,21783
2219,1579,152
2220,70500,78203
2221,34019,9177
2222,244268,45004
2223,184345,7625
2224,246917,15132
2225,18405,134
2226,277396,10705
2227,2734,1080
2228,292625,7683
2229,2525,516
2230,10063,7770
2231,8942,1976
2232,125548,40967
2233,7220,36326
2234,41505,23200
2235,5753,1971
2236,76544,33
2237,150117,20664
2238,55730,1930
2239,49876,8213
2240,1922,789
2241,62441,10532
2242,377447,90636
2243,25796,33
2244,128437,33
2245,75510,6194
2246,121936,7981
2247,67216,20353
2248,142757,5120
2249,82327,12392
2250,93492,95309
2251,19350,14627
2252,15534,3172
2253,121793,83
2254,26644,12745
2255,29705,4978
2256,193756,10405
2257,49308,5070
2258,613,5755
2259,70981,19747
2260,37291,3644
2261,41076,6181
2262,10747,15298
2263,14217,73394
2264,31880,3169
2265,15749,5322
2266,105945,22036
2267,2604,4198
2268,96951,30194
2269,288694,225
2270,275060,738
2271,51036,41
2272,17895,84888
2273,140887,4743
2274,11534,5381
2275,9607,12288
2276,28270,33
2277,59181,46609
2278,21132,1274
2279,98339,11876
2280,409550,14625
2281,24939,52135
2282,126141,54259
2283,399790,60622
2284,9950,8848
2285,86261,17387
2286,121674,288
2287,5917,6194
2288,14923,21228
2289,63831,5358
2290,84056,6246
2291,67174,8341
2292,38964,1314
2293,16460,3980
2294,255692,20067
2295,336804,72917
2296,293189,33271
2297,6183,9195
2298,33729,14154
2299,270886,21381
2300,51311,5766
2301,11712,882
2302,295058,28367
2303,77246,70230
2304,17687,6194
2305,356294,13742
2306,103875,28182
2307,18978,4051
2308,362180,7543
2309,21554,3978
2310,11362,158
2311,110416,69194
2312,2516,8411
2313,8985,122
2314,177085,6765
2315,10077,87849
2316,346723,56782
2317,41283,3356
2318,35632,18024
2319,64942,11990
2320,339527,3604
2321,169656,84722
2322,113255,16814
2323,18955,22997
2324,8844,10201
2325,374473,5165
2326,63179,641
2327,45610,11960
2328,61984,6516
2329,56533,13943
2330,19797,65658
2331,598,10954
2332,3050,306
2333,336845,68047
2334,80219,11056
2335,171581,10339
2336,505,277
2337,55435,6681
2338,339403,2531
2339,48205,30277
2340,345925,75357
2341,24123,2649
2342,61908,5229
2343,273578,3204
2344,8665,11371
2345,177155,26105
2346,30946,61335
2347,16231,74487
2348,10992,6194
2349,40252,4847
2350,329724,31229
2351,747,443
2352,65367,1360
2353,19551,4839
2354,46885,6160
2355,139170,4
2356,43832,441
2357,94525,94936
2358,277237,9349
2359,1694,1212
2360,8340,208
2361,12236,32508
2362,46773,328
2363,50153,13716
2364,403593,50089
2365,42664,33
2366,99599,84216
2367,13225,47154
2368,261207,7671
2369,82080,1242
2370,61168,1811
2371,303542,29223
2372,3078,441
2373,78028,8100
2374,180576,8411
2375,92989,25346
2376,152532,19631
2377,270400,9
2378,22256,44
2379,264644,41077
2380,119364,3167
2381,10208,6254
2382,27045,5
2383,62394,16977
2384,10373,10932
2385,36874,21555
2386,335897,8490
2387,125990,37714
2388,7340,60
2389,15414,35002
2390,50196,6397
2391,71329,75515
2392,99698,49022
2393,57993,4
2394,44877,27896
2395,28564,8411
2396,44303,10473
2397,242224,2806
2398,42501,1548
2399,39781,6667
2400,9274,30634
2401,327,11561
2402,31005,9195
2403,134475,1442
2404,260030,46088
2405,89242,441
2406,267557,46111
2407,61984,11846
2408,54563,20931
2409,9624,6194
2410,31993,4
2411,208700,17392
2412,282983,27991
2413,46124,8039
2414,211879,6144
2415,36658,9168
2416,18919,18367
2417,6977,2092
2418,1165,10843
2419,291351,911
2420,11374,23
2421,359413,63078
2422,128089,24908
2423,60120,89773
2424,61267,6942
2425,253250,8411
2426,406449,74689
2427,39578,4630
2428,47525,4056
2429,7459,264
2430,86266,6597
2431,115283,22146
2432,46885,4952
2433,56589,58273
2434,82696,1423
2435,11950,6194
2436,245775,7673
2437,109671,4639
2438,287483,24662
2439,24094,22218
2440,104427,6
2441,1294,14794
2442,23169,491
2443,35405,95587
2444,10467,5
2445,14644,1168
2446,72917,18367
2447,69346,3749
2448,203780,1038
2449,23207,4200
2450,83501,90630
2451,276401,14036
2452,322487,90680
2453,15472,5403
2454,76493,4
2455,190955,16804
2456,107811,7295
2457,133121,3361
2458,66045,528
2459,38625,9300
2460,2105,491
2461,216156,22789
2462,277967,14877
2463,87022,2345
2464,250638,3055
2465,12593,94147
2466,14539,21334
2467,398891,78370
2468,13022,79
2469,271185,23751
2470,294652,36148
2471,62392,1830
2472,43635,3656
2473,10622,2521
2474,2994,4
2475,10549,97
2476,13728,7248
2477,52868,17611
2478,49009,6555
2479,59249,58253
2480,133575,80578
2481,83430,12348
2482,85735,8352
2483,49559,5414
2484,11706,4
2485,13889,2752
2486,83435,5120
2487,344039,10039
2488,31880,2248
2489,11056,7302
2490,395763,3304
2491,25598,15505
2492,345775,16804
2493,267579,6735
2494,125945,225
2495,345888,7036
2496,47914,60
2497,157919,22353
2498,97206,24025
2499,24625,1693
2500,9529,559
2501,43548,1701
2502,20983,3877
2503,319096,12799
2504,197624,3991
2505,25626,6377
2506,81787,5051
2507,18072,3446
2508,75375,3324
2509,161795,27584
2510,16436,21274
2511,140554,201
2512,12902,1353
2513,256347,3172
2514,64805,7347
2515,38006,1313
2516,298584,73192
2517,114779,16042
2518,22897,258
2519,1825,1445
2520,6,4248
2521,168295,4641
2522,144942,5996
2523,44890,306
2524,70587,3202
2525,378446,28793
2526,106131,30256
2527,46830,5253
2528,128216,17027
2529,174188,748
2530,134350,44805
2531,259358,7201
2532,298931,42327
2533,24020,2017
2534,15616,13812
2535,151509,83440
2536,331642,9967
2537,169760,26693
2538,12103,10104
2539,23048,12886
2540,33107,16839
2541,89247,10118
2542,27259,3080
2543,133121,14788
2544,50780,10039
2545,34280,7110
2546,342472,89204
2547,276906,23701
2548,91419,8411
2549,47144,83478
2550,294652,55254
2551,214129,4676
2552,24671,2809
2553,50590,1804
2554,3989,258
2555,41171,56629
2556,24739,3952
2557,90563,3070
2558,29272,11408
2559,9030,838
2560,131027,7013
2561,343795,68117
2562,46827,3078
2563,377158,79104
2564,75315,5
2565,104376,310
2566,177047,50649
2567,287587,18346
2568,19971,59645
2569,77165,11639
2570,71051,5120
2571,76059,12041
2572,303982,2429
2573,8342,85742
2574,83666,10146
2575,37254,3268
2576,20735,2
2577,2140,972
2578,269258,6194
2579,18374,11431
2580,347835,57505
2581,132859,1432
2582,1483,69112
2583,10647,6194
2584,13539,89439
2585,209921,27404
2586,348389,23970
2587,121791,26889
2588,92848,45725
2589,14833,2970
2590,21334,11460
2591,38150,21461
2592,107693,69232
2593,283686,7062
2594,86254,10399
2595,61988,4
2596,747,694
2597,6972,6332
2598,380058,21940
2599,3476,1417
2600,14012,306
2601,1273,6194
2602,390357,1231
2603,30666,16857
2604,355008,53152
2605,7972,826
2606,287391,1987
2607,106747,14358
2608,14349,212
2609,131027,8100
2610,37308,306
2611,254679,4641
2612,407806,82852
2613,61578,16923
2614,3870,7508
2615,289159,31226
2616,270724,4053
2617,356161,69287
2618,61341,6677
2619,298,6194
2620,159667,14185
2621,24647,6416
2622,123109,10339
2623,753,453
2624,606,205
2625,383140,63430
2626,330770,10611
2627,8939,140
2628,43209,6484
2629,493,8411
2630,3478,1406
2631,348631,6438
2632,26331,6194
2633,42852,5579
2634,223485,7714
2635,17203,52581
2636,6934,75879
2637,13842,746
2638,289712,49724
2639,208529,85122
2640,290235,27460
2641,31074,14109
2642,147903,441
2643,40990,72448
2644,18040,94358
2645,45556,8631
2646,10946,9
2647,45935,4641
2648,42604,4
2649,33660,5330
2650,195544,35216
2651,25645,4408
2652,7445,7295
2653,12499,8816
2654,233487,14262
2655,78285,875
2656,50374,4
2657,314352,9023
2658,116977,4174
2659,241739,77460
2660,24749,33
2661,66022,33
2662,199615,7307
2663,49559,28670
2664,339527,2273
2665,189888,37441
2666,227975,48663
2667,82327,703
