id,Movie,Production Country
8775,22025,104
8776,118257,121
8777,35623,4
8778,5048,64
8779,20047,95
8780,31390,95
8781,11799,33
8782,54795,64
8783,371446,95
8784,285935,104
8785,8932,107
8786,53761,95
8787,49060,9
8788,64130,48
8789,8340,1
8790,142061,95
8791,39334,95
8792,119374,81
8793,5955,95
8794,52728,104
8795,32845,95
8796,29896,9
8797,85778,95
8798,11346,92
8799,347127,95
8800,334527,95
8801,74314,95
8802,6171,95
8803,28261,95
8804,60086,95
8805,266102,35
8806,399894,95
8807,61035,92
8808,23599,95
8809,9034,95
8810,28774,64
8811,42571,33
8812,393559,121
8813,120972,33
8814,195796,9
8815,121598,9
8816,138372,95
8817,109861,71
8818,383914,121
8819,101330,121
8820,365447,95
8821,32233,67
8822,4248,9
8823,66082,92
8824,144111,95
8825,42057,64
8826,88564,26
8827,42502,102
8828,14012,64
8829,37710,95
8830,447236,37
8831,549,95
8832,30640,64
8833,91391,95
8834,12104,64
8835,81409,33
8836,318224,95
8837,251555,60
8838,12483,95
8839,9404,26
8840,61716,95
8841,6591,92
8842,124071,95
8843,74126,104
8844,58692,26
8845,10055,95
8846,16231,104
8847,14295,95
8848,16017,93
8849,168814,73
8850,22020,95
8851,139159,121
8852,252888,95
8853,9441,95
8854,128270,95
8855,314011,64
8856,43868,95
8857,204712,92
8858,17895,104
8859,345775,93
8860,41611,95
8861,192133,95
8862,28323,95
8863,127493,95
8864,103875,91
8865,102632,31
8866,144421,92
8867,51571,95
8868,25682,95
8869,12903,95
8870,32532,95
8871,63333,95
8872,12237,95
8873,19325,95
8874,18820,64
8875,9951,95
8876,96702,95
8877,146216,95
8878,25673,95
8879,753,95
8880,80080,48
8881,33134,113
8882,180252,106
8883,413430,71
8884,64167,64
8885,191562,31
8886,18621,95
8887,396643,31
8888,209410,31
8889,13855,106
8890,358901,87
8891,1969,102
8892,282919,92
8893,229638,95
8894,15414,64
8895,56725,95
8896,2984,64
8897,70587,9
8898,69103,95
8899,16374,72
8900,838,95
8901,46387,31
8902,31167,95
8903,167882,95
8904,48791,64
8905,120615,95
8906,10518,95
8907,118381,67
8908,31947,95
8909,162382,33
8910,464111,9
8911,8935,73
8912,62472,104
8913,81541,95
8914,96035,64
8915,16366,95
8916,94674,44
8917,169382,92
8918,272072,95
8919,72013,104
8920,9352,95
8921,3577,92
8922,233639,92
8923,211879,119
8924,59424,36
8925,343693,92
8926,282086,48
8927,68184,95
8928,73872,33
8929,370755,121
8930,21208,95
8931,4923,94
8932,19350,95
8933,83995,64
8934,70586,95
8935,356486,95
8936,33511,9
8937,18939,104
8938,29362,33
8939,42216,92
8940,80468,95
8941,126832,64
8942,11330,93
8943,360737,82
8944,104602,95
8945,19506,104
8946,83788,33
8947,16023,95
8948,121940,95
8949,245268,95
8950,70874,42
8951,315465,104
8952,141145,36
8953,64942,33
8954,42472,95
8955,55197,104
8956,315837,91
8957,2786,121
8958,210052,92
8959,104674,95
8960,26808,64
8961,120497,95
8962,44888,95
8963,143068,26
8964,747,64
8965,16320,95
8966,264264,91
8967,66756,67
8968,9894,95
8969,314420,95
8970,126250,92
8971,243568,95
8972,264746,106
8973,22213,95
8974,8856,95
8975,69976,26
8976,223551,36
8977,86703,95
8978,283384,9
8979,43997,64
8980,26593,95
8981,336149,64
8982,12076,57
8983,92562,95
8984,270672,95
8985,228074,64
8986,11902,121
8987,13480,95
8988,68737,9
8989,19142,95
8990,35856,4
8991,43973,1
8992,112130,95
8993,353652,95
8994,134394,9
8995,16417,120
8996,144183,95
8997,14703,95
8998,48882,26
8999,24426,68
9000,73067,121
9001,156,121
9002,179837,82
9003,17906,95
9004,52369,121
9005,83770,95
9006,85735,121
9007,64725,33
9008,15906,95
9009,5319,31
9010,139563,33
9011,16235,95
9012,171308,64
9013,12453,121
9014,284537,95
9015,277190,36
9016,58404,92
9017,126141,121
9018,20880,95
9019,45627,95
9020,34459,95
9021,167424,92
9022,7980,64
9023,70322,104
9024,10063,120
9025,39276,95
9026,102461,121
9027,30143,104
9028,10436,95
9029,382597,121
9030,89445,95
9031,22682,95
9032,21736,95
9033,26881,95
9034,10604,95
9035,17295,84
9036,382598,121
9037,394822,64
9038,27317,95
9039,49850,121
9040,9648,113
9041,340488,38
9042,27283,55
9043,41599,64
9044,91334,95
9045,3055,95
9046,385654,98
9047,58570,67
9048,58133,121
9049,340119,33
9050,374473,64
9051,341559,98
9052,172475,95
9053,9406,64
9054,10692,95
9055,445,92
9056,211085,9
9057,326228,121
9058,83342,92
9059,27501,95
9060,188765,92
9061,328032,92
9062,159514,36
9063,28858,95
9064,39545,95
9065,10208,95
9066,135832,92
9067,458428,69
9068,13526,95
9069,4191,33
9070,27629,95
9071,20919,95
9072,248747,26
9073,128169,95
9074,124042,95
9075,41590,95
9076,10739,36
9077,190410,33
9078,175998,95
9079,301304,95
9080,14874,95
9081,314285,93
9082,13542,64
9083,2160,95
9084,84626,64
9085,42136,9
9086,44257,95
9087,10299,95
9088,149511,8
9089,339547,4
9090,34734,95
9091,77762,26
9092,2566,121
9093,135713,92
9094,27635,95
9095,47046,49
9096,99698,121
9097,214093,121
9098,12573,121
9099,257095,48
9100,5511,121
9101,50374,95
9102,214756,95
9103,81223,8
9104,88558,64
9105,120657,95
9106,744,95
9107,86768,95
9108,80125,92
9109,10916,95
9110,357106,95
9111,34216,67
9112,99579,60
9113,150056,92
9114,27711,95
9115,390880,26
9116,18585,104
9117,9703,64
9118,249969,95
9119,150657,9
9120,77887,95
9121,445,121
9122,300424,95
9123,11048,121
9124,68247,95
9125,146313,95
9126,253395,71
9127,310593,107
9128,134806,95
9129,9819,95
9130,10433,95
9131,21966,104
9132,191820,92
9133,371459,6
9134,121354,95
9135,85699,92
9136,184578,95
9137,13802,64
9138,10162,121
9139,447511,95
9140,397365,31
9141,33851,64
9142,18935,95
9143,29058,95
9144,35652,81
9145,186268,95
9146,417489,9
9147,39867,95
9148,177714,60
9149,19244,95
9150,10524,121
9151,41608,33
9152,31397,95
9153,152042,104
9154,15762,95
9155,10770,33
9156,1838,93
9157,226672,64
9158,321039,95
9159,38359,26
9160,324173,95
9161,132150,116
9162,270646,4
9163,158015,95
9164,44682,95
9165,8985,88
9166,12124,69
9167,25385,95
9168,12631,82
9169,282983,60
9170,22396,60
9171,281085,9
9172,28597,95
9173,16066,64
9174,8316,121
9175,24921,9
9176,27270,95
9177,60935,9
9178,156954,107
9179,53648,121
9180,45244,92
9181,19946,33
9182,2061,93
9183,149793,95
9184,172897,95
9185,224778,95
9186,14979,92
9187,16351,9
9188,244268,95
9189,10727,95
9190,184341,40
9191,5206,14
9192,26566,9
9193,43277,95
9194,38043,64
9195,175331,92
9196,22803,95
9197,358353,95
9198,430058,9
9199,25736,95
9200,18917,92
9201,29054,95
9202,8080,64
9203,51311,92
9204,10696,95
9205,29471,37
9206,8014,33
9207,341420,31
9208,55700,121
9209,30002,95
9210,13912,95
9211,8053,121
9212,42416,33
9213,58074,33
9214,168541,95
9215,370755,92
9216,226672,91
9217,60392,31
9218,376579,64
9219,62838,95
9220,84875,121
9221,338438,33
9222,30307,95
9223,115531,95
9224,26516,95
9225,149509,9
9226,177979,92
9227,12902,95
9228,78233,4
9229,32235,95
9230,339419,95
9231,4993,95
9232,43199,95
9233,17908,95
9234,52395,95
9235,1986,33
9236,64678,95
9237,22408,95
9238,226693,92
9239,1793,95
9240,46931,119
9241,67499,36
9242,83430,92
9243,11626,50
9244,50001,95
9245,44522,121
9246,16374,95
9247,238255,64
9248,108312,95
9249,9542,95
9250,303542,33
9251,112284,95
9252,178927,95
9253,13739,121
9254,134355,95
9255,17168,95
9256,258255,64
9257,10821,68
9258,280045,60
9259,26405,113
9260,30637,64
9261,35558,95
9262,1926,122
9263,28712,95
9264,13655,95
9265,46567,121
9266,55156,67
9267,598,81
9268,63449,26
9269,17771,9
9270,128190,64
9271,76784,36
9272,40217,95
9273,57701,26
9274,58790,21
9275,13437,121
9276,46567,60
9277,215646,92
9278,261273,95
9279,300090,95
9280,15764,95
9281,21519,67
9282,66659,75
9283,293970,95
9284,377691,93
9285,33623,64
9286,85160,95
9287,142989,95
9288,351211,9
9289,20108,50
9290,87296,104
9291,14505,95
9292,353898,31
9293,5333,64
9294,103620,95
9295,28997,81
9296,82708,119
9297,10534,95
9298,9987,95
9299,326255,95
9300,8080,95
9301,49277,121
9302,142064,95
9303,12158,95
9304,77060,26
9305,147618,95
9306,7234,69
9307,106358,95
9308,91070,9
9309,252028,44
9310,85837,95
9311,82448,50
9312,30959,104
9313,39127,64
9314,69060,102
9315,45335,95
9316,37935,95
9317,75641,64
9318,14650,121
9319,216156,33
9320,264397,102
9321,403130,95
9322,2994,121
9323,94365,95
9324,270007,64
9325,39324,104
9326,11101,92
9327,12407,64
9328,341491,92
9329,48502,102
9330,11247,9
9331,346490,121
9332,61991,121
9333,27866,95
9334,9756,92
9335,94480,95
9336,60422,95
9337,47959,64
9338,45649,25
9339,109391,95
9340,14518,102
9341,334074,64
9342,21619,95
9343,298165,64
9344,99859,95
9345,65142,26
9346,4443,121
9347,58244,121
9348,310135,9
9349,26636,121
9350,53231,95
9351,8951,33
9352,13090,95
9353,79778,9
9354,134201,95
9355,27203,95
9356,13836,95
9357,43880,95
9358,21801,95
9359,96713,95
9360,101838,64
9361,51828,95
9362,11534,121
9363,11333,95
9364,303542,121
9365,336806,8
9366,560,95
9367,151086,95
9368,90056,26
9369,46806,95
9370,10735,95
9371,260312,60
9372,2012,121
9373,14834,95
9374,55257,71
9375,325555,31
9376,50073,95
9377,46660,113
9378,73984,121
9379,291413,95
9380,134480,95
9381,42305,95
9382,37926,95
9383,20715,37
9384,66340,31
9385,41380,67
9386,3716,92
9387,64792,106
9388,84903,95
9389,91076,104
9390,296029,95
9391,66045,104
9392,99261,33
9393,91067,44
9394,10396,95
9395,53574,95
9396,92424,121
9397,26679,95
9398,28293,95
9399,138308,95
9400,20648,95
9401,9602,95
9402,1926,104
9403,38794,68
9404,8010,121
9405,41209,9
9406,354859,95
9407,245950,21
9408,53701,104
9409,34977,95
9410,38978,64
9411,89287,121
9412,11307,95
9413,57811,81
9414,55534,95
9415,5237,64
9416,6934,120
9417,142802,26
9418,77473,50
9419,15086,121
9420,323929,95
9421,50350,64
9422,870,104
9423,323690,95
9424,7483,44
9425,23512,64
9426,357851,95
9427,56162,92
9428,21525,95
9429,56647,60
9430,32536,95
9431,47119,121
9432,136087,49
9433,11777,95
9434,61988,95
9435,208436,48
9436,39053,95
9437,157919,95
9438,435,95
9439,123770,95
9440,24767,95
9441,423122,95
9442,87148,3
9443,91186,67
9444,84848,121
9445,2525,95
9446,79599,113
9447,292035,36
9448,890,92
9449,59231,95
9450,287636,95
9451,101766,106
9452,88818,95
9453,77165,92
9454,283711,91
9455,26958,95
9456,49354,95
9457,59861,95
9458,63190,33
9459,6951,95
9460,264393,104
9461,49060,20
9462,138522,105
9463,10142,95
9464,220976,95
9465,141015,60
9466,29739,95
9467,98355,95
9468,174645,95
9469,8014,92
9470,257574,95
9471,9423,121
9472,122857,95
9473,2989,95
9474,18079,69
9475,48339,14
9476,765,95
9477,13005,95
9478,33201,33
9479,172385,95
9480,140887,95
9481,23152,95
9482,172004,92
9483,2861,121
9484,360606,95
9485,75778,94
9486,82941,82
9487,358982,64
9488,8071,121
9489,45244,120
9490,334461,95
9491,34806,95
9492,83788,121
9493,273743,95
9494,130925,95
9495,118015,9
9496,132957,106
9497,84575,95
9498,228066,95
9499,276536,64
9500,32634,95
9501,149515,95
9502,30924,95
9503,80410,92
9504,31061,68
9505,28063,95
9506,6933,95
9507,11888,95
9508,362363,95
9509,85350,95
9510,11313,113
9511,56151,95
9512,68752,95
9513,9968,92
9514,362439,95
9515,69315,95
9516,87827,73
9517,393134,37
9518,260584,26
9519,112991,95
9520,131861,95
9521,31977,31
9522,13957,64
9523,84493,95
9524,36211,102
9525,309024,95
9526,9404,67
9527,271234,26
9528,336669,36
9529,55756,71
9530,1116,33
9531,31344,60
9532,20055,95
9533,32708,105
9534,279096,95
9535,118737,64
9536,9532,95
9537,167424,82
9538,19551,9
9539,28270,95
9540,63273,95
9541,14286,93
9542,16281,95
9543,322266,95
9544,26366,95
9545,13960,95
9546,16643,9
9547,59356,64
9548,345489,68
9549,39833,95
9550,159166,64
9551,70667,57
9552,53792,95
9553,9835,95
9554,137776,9
9555,6978,95
9556,36056,64
9557,30508,92
9558,3870,33
9559,82134,95
9560,41591,95
9561,30363,92
9562,20028,95
9563,83714,95
9564,72875,60
9565,6933,92
9566,391757,95
9567,27653,95
9568,289207,95
9569,302699,95
9570,89247,60
9571,346723,15
9572,44398,64
9573,33923,95
9574,73952,76
9575,48489,49
9576,17654,76
9577,1926,32
9578,9070,104
9579,104103,121
9580,13678,121
9581,28068,60
9582,26505,121
9583,64456,95
9584,132122,33
9585,169760,51
9586,114922,109
9587,272663,95
9588,104485,95
9589,56666,31
9590,18352,48
9591,239566,95
9592,281291,91
9593,11636,91
9594,14449,91
9595,77057,104
9596,8652,106
9597,83013,106
9598,264644,94
9599,270646,121
9600,360249,57
9601,505,95
9602,421365,21
9603,339367,31
9604,54318,95
9605,24432,95
9606,205939,95
9607,12422,121
9608,67822,95
9609,269258,92
9610,20521,92
9611,10973,95
9612,76871,121
9613,280840,121
9614,24273,95
9615,11643,95
9616,153541,8
9617,55435,104
9618,91217,95
9619,239563,95
9620,221981,95
9621,31118,95
9622,57489,69
9623,145051,8
9624,242683,95
9625,230182,95
9626,322400,95
9627,899,95
9628,3028,95
9629,267579,102
9630,6977,95
9631,25682,120
9632,41234,95
9633,18475,95
9634,290864,67
9635,152861,39
9636,335450,95
9637,315880,33
9638,28671,95
9639,426903,95
9640,21753,95
9641,47540,95
9642,75778,92
9643,30155,95
9644,371942,33
9645,31111,121
9646,12528,95
9647,274127,121
9648,267623,121
9649,93492,60
9650,99545,95
9651,56191,104
9652,42293,92
9653,24624,95
9654,100791,26
9655,30817,95
9656,403,95
9657,137683,95
9658,194853,81
9659,10632,95
9660,10866,95
9661,128089,8
9662,270654,95
9663,14467,31
9664,4476,95
9665,99875,121
9666,71191,121
9667,114931,92
9668,22504,121
9669,75262,26
9670,9042,92
9671,11812,95
9672,413669,95
9673,11534,92
9674,149883,95
9675,103938,95
9676,26165,60
9677,11227,121
9678,402672,31
9679,19017,95
9680,88953,48
9681,140485,68
9682,11380,95
9683,1251,95
9684,43896,95
9685,37731,50
9686,340684,95
9687,142746,26
9688,47795,33
9689,51367,95
9690,10063,92
9691,103073,31
9692,21159,33
9693,330275,121
9694,8014,121
9695,45098,106
9696,1659,92
9697,19103,64
9698,221667,121
9699,39219,95
9700,445,33
9701,47867,95
9702,48601,121
9703,37030,67
9704,64044,26
9705,81182,64
9706,96333,95
9707,9946,95
9708,130544,92
9709,78705,69
9710,336199,121
9711,105352,95
9712,18898,121
9713,186585,95
9714,405473,94
9715,273,92
9716,135713,33
9717,10647,95
9718,51619,64
9719,64407,33
9720,154,95
9721,126889,113
9722,195796,121
9723,316268,95
9724,71668,95
9725,103578,64
9726,378018,9
9727,3291,64
9728,111480,121
9729,116236,33
9730,75595,95
9731,62132,95
9732,40060,9
9733,24403,104
9734,10373,64
9735,20473,95
9736,11373,85
9737,66193,95
9738,388764,67
9739,336882,57
9740,28303,95
9741,110,107
9742,14753,64
9743,11859,95
9744,408620,106
9745,203217,81
9746,21734,95
9747,340176,104
9748,374473,44
9749,25994,64
9750,14676,95
9751,85420,95
9752,325263,95
9753,83831,95
9754,13763,95
9755,32790,9
9756,9516,95
9757,56448,37
9758,42764,33
9759,328712,33
9760,84333,95
9761,21208,92
9762,39414,95
9763,34588,81
9764,63441,67
9765,104720,95
9766,56162,95
9767,190341,71
9768,50506,95
9769,11607,95
9770,78450,73
9771,14286,95
9772,82624,95
9773,43395,95
9774,19238,95
9775,17015,121
9776,123109,95
9777,62900,71
9778,76163,95
9779,296029,107
9780,10930,121
9781,146,67
9782,259694,95
9783,300654,95
9784,17282,69
9785,189556,26
9786,2017,95
9787,74689,9
9788,30527,72
9789,49271,121
9790,13567,95
9791,40208,95
9792,52440,95
9793,126754,95
9794,313896,92
9795,69717,60
9796,210653,102
9797,15838,93
9798,148615,95
9799,459,92
9800,176,95
9801,394403,92
9802,300983,31
9803,271404,54
9804,111836,31
9805,34084,95
9806,40970,64
9807,50186,26
9808,340961,121
9809,240913,95
9810,27138,95
9811,86647,121
9812,31411,95
9813,218443,26
9814,29224,50
9815,15036,121
9816,20110,95
9817,779,92
9818,300667,95
9819,91690,121
9820,19324,95
9821,334298,91
9822,192210,81
9823,51357,95
9824,99738,114
9825,781,92
9826,1690,95
9827,78464,52
9828,55730,95
9829,133941,92
9830,47211,60
9831,334557,67
9832,12561,104
9833,22371,95
9834,184802,95
9835,52021,95
9836,6145,92
9837,16083,95
9838,51481,95
9839,140846,95
9840,10568,64
9841,253077,95
9842,202337,95
9843,390357,118
9844,332280,9
9845,37238,95
9846,84105,95
9847,119926,95
9848,8985,20
9849,14642,95
9850,7219,33
9851,17339,64
9852,9914,64
9853,110412,44
9854,11139,9
9855,22910,75
9856,109251,95
9857,376391,104
9858,195653,95
9859,376660,95
9860,199463,50
9861,31044,95
9862,47507,44
9863,56304,26
9864,370264,8
9865,26866,121
9866,157117,95
9867,139455,9
9868,5279,64
9869,331588,95
9870,359105,75
9871,227094,60
9872,65891,95
9873,3476,121
9874,50008,64
9875,122677,95
9876,30527,9
9877,20623,31
9878,55759,71
9879,339312,94
9880,359413,9
9881,317720,31
9882,109453,95
9883,84771,95
9884,232462,120
9885,63858,95
9886,96433,95
9887,13225,113
9888,80596,64
9889,121791,44
9890,43131,95
9891,72232,95
9892,10077,48
9893,111480,33
9894,128216,9
9895,199602,39
9896,27824,95
9897,1896,60
9898,13258,64
9899,168027,95
9900,139826,95
9901,242382,95
9902,285685,3
9903,41886,95
9904,84336,64
9905,38244,95
9906,99738,36
9907,329289,95
9908,16175,95
9909,41522,9
9910,47186,121
9911,260094,33
9912,174925,95
9913,16019,4
9914,275269,31
9915,41038,95
9916,59722,95
9917,40034,95
9918,8247,95
9919,212063,95
9920,4147,95
9921,694,64
9922,73067,94
9923,263260,92
9924,147590,67
9925,40218,64
9926,56292,48
9927,336806,50
9928,46187,121
9929,286873,92
9930,413770,64
9931,76349,91
9932,4538,95
9933,265351,68
9934,267579,121
9935,15577,95
9936,34013,121
9937,71859,64
9938,162864,82
9939,41714,57
9940,426264,64
9941,10659,92
9942,18178,33
9943,168552,4
9944,68737,95
9945,13842,95
9946,36883,95
9947,1165,33
9948,366759,68
9949,66022,95
9950,136146,95
9951,11547,95
9952,77825,73
9953,259,121
9954,15849,95
9955,17985,93
9956,220287,96
9957,446345,121
9958,15013,121
9959,130739,92
9960,107693,121
9961,137776,95
9962,49609,95
